axon-0average-points-error,axon-1average-points-error,axon-2average-points-error,axon-3average-points-error,axon-4average-points-error,axon-5average-points-error,axon-6average-points-error,axon-7average-points-error,axon-8average-points-error,axon-9average-points-error,axon-10average-points-error,axon-11average-points-error,axon-12average-points-error,axon-13average-points-error,axon-14average-points-error,axon-15average-points-error,axon-16average-points-error,axon-17average-points-error,axon-18average-points-error,axon-19average-points-error,axon-20average-points-error,axon-21average-points-error,axon-22average-points-error,axon-23average-points-error,axon-24average-points-error,axon-25average-points-error,axon-26average-points-error,axon-27average-points-error,axon-28average-points-error,axon-29average-points-error
1.94544818516,2.50731523748,2.95611830974,2.11473833958,nan,nan,2.64900913707,1.66544543564,2.45214518536,2.71774647234,5.98517930473,3.06514712288,1.68391793919,2.26512456162,nan,nan,2.35148761614,2.84052436889,2.25978137244,1.64529199523,nan,2.23444625512,1.67411316276,1.66890369965,3.03081353573,2.01083705256,2.99039133877,3.14429814722,2.17033938247,1.28306492376
1.91060547456,2.72820306187,3.16897672094,2.39767078639,nan,9.18918493656,2.33569695805,1.67537963456,2.55069770029,2.63506064479,6.07730243859,3.0863756003,1.53719042761,1.76483605268,nan,nan,2.21566945824,3.01440746376,2.21599766614,1.58801098747,nan,2.10671445862,1.65024014049,1.50082449676,3.44450375781,1.71748008777,3.08697112858,3.0997226637,2.11120394003,1.29585868222
1.87732150895,2.86811624026,3.1868524064,2.5392243198,1.90722258767,nan,2.41062140356,1.61544101441,2.33817054283,nan,5.84608418932,2.95730780661,1.55593638296,1.72415570335,nan,nan,2.14999457322,2.86324188292,2.30363610131,1.53027081702,nan,2.08377927169,1.57220499621,1.54635872177,3.3888191981,1.80884853455,3.10058546236,3.27052441926,2.06953465972,1.25553709301
1.896382754,3.13738340045,2.98375043578,2.4345354744,nan,nan,2.29494642935,1.62411154831,2.40708134323,2.44784507079,6.06985630084,3.16318882382,1.48003108258,nan,nan,nan,2.027568556,2.68904869759,2.35765115824,1.5318159254,nan,2.24219956831,1.55390992983,1.67947537814,3.31949829995,1.75164247773,3.02811727188,3.31379353637,2.27291082685,1.41520978774
2.03783684441,3.08999176633,2.81125552849,2.58299934837,2.07408161537,nan,2.45391890638,1.57586937675,2.46531118952,2.19617005447,6.2294017156,3.36855835924,1.68068928546,nan,nan,nan,1.97445777354,2.60559100206,2.20373029384,1.54658942384,nan,2.31499087611,1.66068328806,1.6476153233,3.2345127792,1.87409285751,3.0287815866,3.08443570069,2.21260746984,1.43057988295
2.10113483139,3.05281181674,3.24717397175,2.64333048849,1.92965215925,nan,2.43658144595,1.43606787886,2.63885926867,2.17459424012,6.61503742865,3.34699006906,1.71195184047,1.66964883044,nan,nan,1.827282077,2.57617039835,2.09262941685,1.40334112604,nan,nan,1.74109968514,1.63469182104,3.22001561014,1.82639831062,2.61825460611,3.0093642102,1.96947403188,1.47223379517
2.13381027586,3.00071166339,3.10443381923,2.78240287457,1.87510193313,nan,2.64365177599,1.52324878272,2.60433406837,2.11856603697,6.23385207875,3.26512330036,1.60458343653,nan,nan,nan,1.81833143447,2.58235357309,2.03600477909,1.48398737893,nan,2.4519413064,1.90006710135,1.60396866895,3.11271359066,1.87547662679,2.70883387405,3.03993914412,2.03534466964,1.37873853051
2.06084671073,2.9617594262,2.97041020444,2.51831857582,1.76316643167,10.2256422257,2.89067300961,1.48499802637,2.68855711394,2.23961199936,6.07668331183,3.1064690197,1.58036112185,1.65542352387,nan,nan,1.99913752488,2.432750639,1.98845071538,1.37378767408,nan,nan,1.89208330572,1.66647422501,2.80610481497,1.86590764942,nan,2.9873726958,2.01494949145,1.36385931759
2.12965742213,2.51942337639,2.8647006774,2.49060555289,1.77544894003,nan,3.24552123272,1.49766647933,2.57024862108,2.31826759362,6.51996655877,3.04026958535,1.62298190357,1.65437990269,nan,nan,2.03298392924,2.3379770899,2.05269671441,1.42197443806,nan,nan,1.96953372229,1.65533158232,2.8337448645,1.68531205077,2.77784374906,2.91325269105,1.85248614494,1.35805194764
2.04355189841,2.4885725606,2.8464517608,2.45498349862,1.83965982654,nan,2.88936497552,1.45788689178,2.74063528774,2.36910517484,6.46159429867,2.81501246017,1.69262638689,1.71215723117,7.15226981328,nan,2.17393120433,2.30431914307,1.98533206787,1.48486123534,nan,2.07904424715,2.10091942761,1.68800179046,2.91404077836,1.49956242847,2.76936077684,2.65974092853,2.11116966964,1.3697089085
1.989254646,2.70486224125,2.92981043578,2.45520890196,1.87076466601,nan,3.42981833325,1.49086577515,2.97716969087,2.40394687264,6.17986085227,2.74781923595,1.78068336804,1.63604627445,8.05871303578,nan,2.65257037047,2.29462349741,1.67031923301,1.52975068308,nan,nan,2.11058406166,1.63430535445,2.91927417996,1.49921562059,2.755888793,2.83989924732,2.20858433682,1.40638877869
1.90703804717,2.54428235664,2.79635295858,2.60353146469,2.02352317799,nan,3.62195140672,1.61002301306,2.87184292304,2.42624772192,6.08243687476,2.88383023068,1.80869582702,1.57179594609,7.73375258034,nan,2.8808380308,2.19148368139,1.66763842233,1.45634002377,nan,nan,2.12957053361,1.59842321467,2.88416828904,1.64045131364,2.67517209977,2.89801682712,2.3232905284,1.56694452606
1.98386047781,2.63007975187,2.81284636288,2.63439706466,2.25645657541,nan,3.28889782394,1.54112136917,2.89462049777,2.3195805322,6.16147515612,2.70994981159,1.96073730919,1.57153912141,7.18759461899,nan,2.92407673371,2.15707196775,1.62874718532,1.51419112198,nan,nan,2.04176794843,1.57965089258,3.02797047359,1.69970746558,nan,2.74954110663,2.13179494862,1.51851307149
1.91697753065,2.44570309835,2.89449737496,2.6143257442,2.21039788218,nan,3.06151606576,1.58808311257,2.96885607245,2.10656605303,5.5150044094,2.66652509918,1.89599227359,1.43751709628,nan,nan,3.07309694317,2.18495951685,1.66458858394,1.52543480879,nan,2.10350277852,1.99022058749,1.57131690581,3.11167947877,1.85747498703,nan,2.49796214602,2.14092043511,1.41906200968
1.89645452321,2.72703663121,3.00373918523,2.58012512142,2.20539297461,nan,3.16059113531,1.69662115062,3.00692783359,2.11401507822,5.27718737875,2.71513622713,1.81712184494,1.42370247817,nan,nan,2.94581716709,2.13817048206,1.61363677221,1.49870661759,nan,1.8280187121,1.94719220124,1.52501464674,3.00521419976,1.90186639278,2.71553768277,2.41585049074,2.04608712452,1.4519360521
1.67797306701,2.44876696286,2.79968841515,2.72750780168,2.18598573974,9.57809349009,3.55177691963,1.70537216806,2.9699456032,2.08773768506,5.29492217899,2.74205653412,1.77370035508,1.57563279862,nan,nan,2.87221164517,2.15480496245,1.58265146903,1.46899655443,nan,1.85354413673,1.75110961345,1.52908222187,2.85219403461,2.00713834052,nan,2.46379617822,2.0366787257,1.45023894966
1.71295921204,2.27052774368,2.47821012569,2.61561593721,1.93624696963,nan,3.45311780809,1.73939466138,2.68373402942,1.99525776617,5.18255380671,2.80243291379,1.67088887825,1.60762959142,nan,nan,2.57786398186,1.95122751613,1.51084370795,1.49964322948,nan,1.84312878669,1.72332604048,1.48319014066,3.18263508759,1.72975659346,nan,2.49668375875,2.08671404969,1.32509595553
1.82400048888,2.34265444098,2.56958491562,2.62062814603,1.88374989801,nan,3.20812182713,1.84751988008,2.79799315617,1.97681598894,5.05565074528,2.80208184463,1.79547030318,1.60212719813,nan,nan,2.6638435345,2.02593964016,1.42546615536,1.5691129235,nan,1.9206078363,1.64873429918,1.56935309519,3.59491460419,1.78502629742,nan,2.29542100192,2.00980439576,1.24685284378
1.76464789109,2.32176676383,2.46958386659,2.72201805602,1.86440825895,nan,3.33729476728,1.87459768406,2.43060764247,1.73807730414,5.80863332448,2.72850861321,1.91470466251,1.79992342625,nan,nan,2.55578071925,2.21078581533,1.4334413466,1.53734412243,nan,1.92304651054,1.61826862174,1.55752614733,3.52543988237,1.82201531736,nan,2.40687077453,2.19865810761,1.42888930129
1.78445921429,1.96968645459,2.52663307172,2.70790631042,2.01610917898,nan,3.46334256454,1.94602636097,2.57648856382,1.73258472989,5.25212937482,2.73340608444,2.05106780136,1.89018531676,nan,nan,2.54582341139,2.38955666902,1.38558325934,1.56378253682,nan,1.96081828618,1.43236001858,1.46234176482,3.53687743447,1.87776485353,nan,2.315145244,nan,1.53199776449
1.9557216226,1.98202229242,2.68305563173,2.82877326629,2.05792414764,nan,3.35444132766,2.10786771321,2.43547796507,1.65423117831,5.66693531957,2.63601738012,2.03249638805,1.85150598882,nan,nan,2.68299836503,2.58675610189,1.48713453565,1.6327185239,nan,1.73503864204,1.5246091832,1.43983852339,3.90171771963,1.96906897219,nan,2.37366378473,nan,1.47695796538
1.8697809037,2.13732747373,2.82490258825,2.78140461169,2.21778939977,nan,nan,1.82533207667,2.44050998199,1.75908145468,5.6877213486,2.63784600811,2.00350780511,1.88156835739,5.63532109286,nan,2.62038559601,2.69850797625,1.51018757654,1.63408544024,3.44316366174,1.83566076563,1.43877805756,1.38798332831,4.19411341021,2.04998069039,nan,2.33127328786,nan,1.61018676591
1.8180987078,2.06198385827,2.75642133954,2.99024607824,2.28740557124,nan,3.25323001072,1.86299989125,2.32979678968,1.62090891292,5.86154242606,2.5506770553,1.86650397186,2.20993995165,5.78534661381,nan,2.53446985209,2.48783240645,1.58448459251,1.65348566716,3.55605396166,1.8357519787,1.52972309245,1.27851222016,4.16792937143,2.24936476524,nan,2.35835624247,2.01425010344,1.67729188821
1.57989799974,2.36242887162,2.60486657218,2.90369265641,2.45300314794,nan,3.43783411006,1.95863152634,2.24130352066,1.61775644516,5.43812802675,2.61266153022,2.00376129075,2.17742940346,6.36412206044,nan,2.43175215323,2.42492155262,1.60686084189,1.72049601391,3.40816480643,1.8254334781,1.62253602124,1.31904047369,4.30967667518,2.24121913161,nan,2.1299645238,nan,1.82001408665
1.6219826838,2.7268666688,2.65464998526,2.74759205921,2.52121652183,4.87960582489,3.43947599055,1.87999576672,2.1394448292,1.66404137684,5.16257356507,2.64651075209,1.83352083286,nan,6.73042783738,nan,2.48984825721,2.31525949467,1.74298592381,1.6554327339,3.52050079731,1.88964394898,1.7633367393,1.26454908359,4.37962479605,2.12574384901,nan,2.02181218242,nan,1.72946579766
1.65852808609,2.93441157499,2.89670744472,2.66060147593,2.5251274372,nan,3.57834351614,1.70225141208,2.0786656782,1.7611193646,5.60380077708,2.49462980523,1.82461976173,nan,6.90855722788,nan,2.44346412604,2.45322113843,1.70026679168,1.82012927752,3.86618361289,1.88163433052,1.71092220808,1.25844896159,4.36802927834,2.09943012509,nan,1.83458753797,1.97700875805,1.77887257964
1.51716704724,2.68842364317,2.73287287694,2.77447813443,2.51642691323,5.98675749847,3.47666425291,1.64239491161,1.97588507063,1.67437949233,5.80973858899,2.78977572129,1.90062231776,nan,6.67730425697,7.76848916332,2.25642290743,2.39976497101,1.67751039681,1.82189466429,3.68944665957,1.9051495132,1.59357319569,1.27931717525,4.23676629745,2.04269269075,2.14094805852,1.93224806914,1.73557323276,1.78697225076
1.51259820462,2.83824351831,2.3395280094,2.79689112172,2.24599830446,6.08560993205,3.49989779304,1.74468953975,1.89630666394,1.80377109983,5.98172982945,2.96728745094,1.91644552048,nan,6.72995727502,nan,2.492373198,2.43410855117,1.51226382649,1.86237952463,3.57017863168,1.84772850138,1.75782373947,1.30198672398,4.217401475,2.01808917937,1.99399724652,1.93556977851,1.78288032995,1.63692271193
1.60722463194,2.66433870347,2.28058141984,2.6357274748,2.35105206993,6.08560993205,3.54081293843,1.72192865439,2.00637138944,2.20054542564,nan,3.19155321451,1.92965990995,nan,6.38575376628,nan,2.6502369624,2.53975622965,1.43913486336,1.89134237253,3.7570296529,1.94476278316,1.69324051529,1.26063026762,4.060676081,1.81332073256,2.0724386051,1.88268108982,1.75578869673,1.66501987479
1.68868450874,2.87136692512,2.37020683645,2.67851391095,nan,6.62492011484,3.51161688519,nan,2.05174799184,2.2899624393,nan,3.0616423046,1.79622523283,nan,6.84115454512,8.0708622749,2.67861263176,2.53095095976,1.41380167675,1.88506562468,3.52644352475,2.11585884681,1.59196698043,1.12144713133,4.02210505464,1.79276862752,1.94742763234,1.94430298359,1.72202643144,1.70138671223
1.7666132195,2.57383063945,2.687763169,2.73947861437,nan,nan,3.26798924002,nan,2.07714057268,2.3235030233,nan,3.12614493279,1.79887094264,nan,6.59160366287,7.91405142535,3.05103183682,2.37351594892,1.31923404155,1.942395311,3.54981689931,2.14188573575,1.56818557327,1.21121855423,4.03749330499,1.78866680787,nan,1.96422521526,1.7216639376,1.75170532713
1.78904084201,2.50268382819,2.56478454297,2.6123752708,nan,nan,3.08502542813,nan,2.16094279043,2.29003298549,nan,2.85364769906,1.69971197798,nan,6.78509327197,8.0325455187,3.04811362645,2.30190328609,1.3789472531,1.8505481249,3.52921494247,2.07739368074,1.70663192359,1.2575015628,3.99974811871,1.71765268833,nan,2.02584055211,1.82870190705,1.84613750153
1.78745936652,2.30409817424,2.73938618905,2.5985655085,nan,nan,3.03489245995,1.91500647949,2.18271880363,2.29757042639,nan,2.7810400386,1.64391864771,nan,7.29490379526,8.2432865971,2.98429879384,2.14592636818,1.38594629859,1.88768297838,3.54934723135,1.92512038613,1.58572844514,1.20365716853,4.14129335548,1.72771124094,nan,2.15480661054,1.59853584445,1.82541547835
1.8577017274,2.17404390434,2.70657624723,2.55547963709,nan,nan,3.04392862714,nan,2.2756938228,2.07275087798,nan,2.60489163283,1.67548112751,nan,7.45747501957,8.5139905065,2.96514400325,2.04025270931,1.55809409284,1.95983307898,3.5734893149,2.13930779945,1.6884644245,1.38319519834,4.06402330784,1.67186921332,nan,2.19785764038,1.58281072374,1.70654034204
1.92746695163,2.62015898895,2.63631554639,2.63254781552,nan,nan,3.11559448941,nan,2.3464892874,2.07196949523,nan,2.31080593513,1.6119283509,nan,7.95276611981,8.91692796701,3.0680424165,2.10294926966,1.60620530494,1.91965280855,3.33367665933,2.24516170789,1.72735122776,1.40816015192,3.8072246496,1.65351953448,nan,2.26651545683,1.70480621911,1.71698403428
2.10231544705,2.81233670885,2.61525239972,2.51364884701,nan,nan,3.12474587454,nan,2.21137472532,1.96290632893,nan,2.41053990176,1.70878721006,nan,7.95276611981,8.76775870998,2.85165532869,2.27596695606,1.82663406502,1.99164383066,3.56369465326,2.24889512005,1.7527653397,1.64440515299,3.66437373851,1.5756503158,nan,2.09048192476,1.6807584792,1.6527260326
2.06525186513,2.80465607457,2.69173428538,2.2429887711,nan,nan,3.20992290945,nan,2.17148577024,1.93909865145,nan,2.56217612769,1.80247001149,nan,8.36348934021,9.27850675059,2.89936679023,2.24568057489,1.98988149556,1.9663205047,3.41482840439,2.19930102187,1.84305330462,1.67351188402,3.76071341695,1.62450253064,nan,1.97394512528,1.68626909767,1.52257804572
2.00428483633,2.63969587301,2.5238884736,2.32101973878,nan,nan,3.279495235,nan,1.9915093821,1.86623749414,nan,2.44931612368,1.87875420079,nan,8.36348934021,9.46953198021,2.97772502518,2.34438992457,2.08114214016,2.01096653033,3.47328565687,2.13845561156,1.94680252184,1.6337780389,3.71575634137,1.69192885133,nan,1.97234143811,1.58533272484,1.39488227355
1.94186117976,3.01613003441,2.34242552241,2.21307858016,2.45045160906,nan,2.98994242211,nan,1.94483152183,1.66185088196,6.49140377284,2.60226681408,2.04892908011,nan,7.59434009824,9.27901029275,2.82304920125,2.31123299363,2.07736486819,1.99151658619,3.51369462664,2.22092465231,1.78781244671,1.50728365818,3.6154449212,1.52925007925,nan,1.79522961008,1.52411301811,1.28630378084
1.78030820905,3.19556105679,2.49768568948,2.15522814967,nan,nan,2.90113064754,nan,1.80692935298,1.73519873721,6.29656186792,2.48500116491,2.09375878426,nan,6.94853452493,9.06374700286,2.79881482399,2.47257270133,1.9008445981,2.01990654754,3.20360836436,2.06689593326,1.85935600181,1.65551122202,3.5193533717,1.52953058145,nan,1.70868957109,1.49986694975,1.27170244892
1.59112180633,2.87409941368,2.61960979801,2.0683489077,nan,5.02851915232,2.99658727904,1.37715059324,1.89754931578,1.6500175901,6.24149454793,2.28330416216,2.05729443794,nan,nan,9.11813037867,2.71455504095,2.55890386434,1.91351216091,2.01293563107,2.88417358936,2.00541757579,2.12295370122,1.70718000652,3.3790687969,1.63034043317,nan,1.70685698233,1.66643765913,1.33532440357
1.60129668238,3.1731455033,2.62339592955,2.05262538124,nan,5.1024820283,2.85545859058,1.59089994771,1.91898830964,1.47103229091,6.00334639928,2.01623312449,1.92441077111,nan,nan,9.07178058308,2.88935852147,2.56962378713,1.77370442177,1.98348935843,2.90485622357,2.07462611566,2.18210236957,1.70805348131,3.68537643048,1.68540459538,1.52227481517,1.65083607818,1.66245594604,1.48620985864
1.56185787068,3.36616347449,2.77099594298,1.94269127115,nan,nan,2.91405306317,1.68683938156,2.01576224113,1.62482628665,5.57790639493,1.8603803421,1.86370875954,nan,6.79035383424,8.97358929721,2.99856612704,2.54298043112,1.8005364703,2.08409443264,2.91012019102,2.08197964247,2.10861053455,1.64504144554,3.42242829911,1.65690701018,nan,1.72084050138,1.65786479515,1.52429793449
1.69991349807,3.91557783517,2.57874236413,1.98488246085,nan,6.18767136688,2.98746972138,1.72128831372,2.21430465425,1.63182302743,5.65742146018,1.84482160671,1.86149129929,nan,nan,7.99263007758,2.8883620124,2.5159632419,1.79887385875,2.10306545304,3.09402113865,2.23782560584,2.29315482159,1.69236924525,2.89531550057,1.57797557647,nan,1.63571466266,1.86755769372,1.47831838821
1.73489561608,3.43353524115,2.54944343326,1.95709712332,nan,6.24488502219,2.89614902054,1.81682178719,2.36919271282,1.86883972481,5.31580239151,1.80624896412,1.69655011055,nan,nan,8.10826036,2.58266157581,2.53402692521,1.81980769677,1.93584571717,3.12913169663,2.33430086355,2.24814755267,1.58766871626,2.84755175023,1.58825645011,nan,1.7320457942,1.96368151125,1.64748856383
1.68223764651,3.58592330201,2.0020267859,1.95129487757,2.67063020128,6.84081385919,2.88275110382,1.79461427637,2.47849061616,1.77406278729,4.74754871013,1.79553323146,1.67280814355,nan,nan,nan,2.50975733588,2.51507435764,1.89564750423,2.0615775957,3.41893566759,2.51357392407,2.30902588765,1.42458346446,2.87213249464,1.5753360521,nan,1.72000560399,1.89539425676,1.67969870713
1.56146598017,3.91343079587,1.98511133943,1.8866720409,nan,6.17329252794,2.57978050612,1.70987173931,2.69657836777,1.81164944844,4.60654712772,1.8041807724,1.66617438342,nan,nan,7.52006605096,2.72766154246,2.54515495834,1.95286393756,2.33342630666,3.59467053449,2.78947934693,2.35243136929,1.3379571993,2.87775719892,1.63762207825,1.85119798134,1.66810304146,1.91806084589,1.55610771588
1.49779350154,3.57144507279,2.07648373594,1.88008297797,2.66380490493,6.96010054013,2.68218281943,1.55762454071,2.66702958833,2.03271720412,4.31722429175,2.1342328883,1.69016941008,nan,nan,nan,2.54274588175,2.56549966594,1.99194080313,2.47091438815,3.42751359344,2.79132518232,2.38278503045,1.17919174147,3.03296389962,1.63644182574,2.01407557514,1.70037637003,1.87024316556,1.55576518592
1.33154954936,3.23055852308,2.29135120058,1.91712537249,2.97645620182,6.38798266452,2.71669691233,1.69501700177,2.60560916625,1.92546446879,4.39885625195,2.01782110048,1.5597166607,nan,nan,nan,2.52353923334,2.56279942863,1.98789391765,2.37639438912,3.36952717204,3.02415471909,2.30033255153,1.21618089217,3.05421508861,1.64817212871,1.90942240032,1.82435968432,1.73563376896,1.58317045835
1.26441978836,3.23997135159,2.2697415976,1.83850795653,3.09816218552,5.60007998693,2.57364986449,1.79689519979,2.83785183701,2.12384242058,3.97732326158,2.08629720324,1.60966757543,nan,nan,nan,2.40059061828,2.56279942863,1.89940036075,2.45699913765,3.06800395393,3.5223359599,2.34162707916,1.22241465912,2.96229925352,1.68336767687,nan,1.87770180456,1.62436388571,1.61401704243
1.19630448499,3.48901793564,2.21065598012,1.95820412675,3.34780771034,nan,2.53607158118,1.76098932476,2.68597742885,2.11588336311,4.16448223865,2.0875085826,1.69114346036,nan,6.18081093421,nan,2.24899777684,2.55979427564,1.95826507787,2.47737975844,2.88960851466,4.03318130121,2.38912532182,1.52825779885,2.79279209016,1.59112975104,2.03493256845,1.97095131673,1.47441290495,1.57798170337
1.3411649679,3.31138760087,2.33433451547,2.01565195249,3.02151912062,3.748888947,2.73793632096,1.98404231221,2.70327166212,2.34746208199,4.24865514798,1.79021025893,1.51124656295,nan,5.23177081872,5.83122435123,2.25490977211,2.54137973349,1.96858889049,2.34887330746,2.96972718161,3.7898189964,2.50897119564,1.63591931147,2.59137638348,1.519017725,1.8562939676,1.92940054918,1.38305766072,1.63891251807
1.29149548951,3.15110063852,2.35738813974,2.02580228261,2.94690131792,4.47100404676,2.9115485249,2.13159310358,2.69831427114,2.57616762961,4.54957716875,1.80889173522,1.57177696324,nan,4.99299310527,5.23011422107,2.27182433597,2.59304233736,1.87862423839,2.31532646984,2.90309912945,3.65184588826,2.5016286666,2.0642633513,2.51806032056,1.53023988356,1.98161456292,2.00108839691,1.43558581352,1.72135837209
1.18147247546,3.04713571139,2.32019326697,1.95613573239,2.81730321609,3.76244974213,3.07634156252,2.15690379745,2.70600761224,2.73100543496,4.69206199662,1.63553979817,2.0101932704,nan,5.38597159904,5.23011422107,2.4929971576,2.56678865483,1.89777498122,2.11727759441,3.088736938,3.77513337524,2.61595754205,2.16848248936,2.23413949864,1.61019602203,2.1688763812,2.13105349174,1.34260404008,1.67592286156
1.44945356217,2.9682057988,2.46218911138,1.95177172853,3.03700005128,4.63594939517,2.93486455161,2.16738309927,2.63325890373,2.88965883535,5.03344202646,1.75382905869,2.24157900265,nan,5.52130528702,nan,2.65810853772,2.68831488735,1.99308893092,2.10586552023,3.07830116053,3.74056865248,2.55815440536,2.38414614734,2.15227476246,1.72646790095,2.34018989566,2.13434549561,1.25110675605,1.56491851409
1.40779766238,2.85434564231,2.49326088287,1.91286160583,3.0032211402,5.59813924118,3.12202264718,2.42748224967,2.61983075034,3.16584840043,5.5451095545,1.72913571242,2.27539870341,nan,5.4961995626,nan,2.55082364507,2.79851145887,2.09020373364,1.9495214844,3.33527735479,3.71074666404,2.5221622916,2.67000999028,2.31327899987,1.81081119619,2.26232888864,2.16517017443,1.23582154368,1.54844655292
1.47856818334,2.82336719173,2.55966734614,1.75896199331,2.85772601641,7.14932265296,3.08562360647,2.36586647672,2.65277355169,3.4280481532,6.00818078478,1.97288073224,2.61857160477,nan,6.65601792361,5.85792823814,2.19589167962,3.49457944047,2.14860787747,1.99621768628,3.35133787973,2.94435556309,2.47486351357,2.43448689087,2.39056164946,1.85754016952,2.37512437185,2.26212466746,1.24917102299,1.48077357417
1.56063091747,2.78686497595,nan,1.878584948,2.8628933585,6.75934585325,3.17070381647,2.30830362136,2.57267068283,3.27909404581,6.462985677,2.09843986458,2.65582704759,nan,6.91898842431,6.35312447964,2.12430318792,3.5410235633,2.15647370163,2.13785268766,2.99000405613,2.94803645389,2.59941464218,2.55410251668,2.16176053926,1.9981907963,2.36938921127,2.57373478283,1.23132375878,1.4311596415
1.45818130427,3.03317697956,2.32039454404,1.88505308389,3.24709441527,5.81311220783,3.03588710778,2.27431072818,2.6528844971,3.16860096797,6.34678938644,2.20313806624,2.85783462524,nan,7.6148809865,6.51182306324,2.22264462499,3.71239686203,2.055304773,2.14007925223,3.12788867139,3.07168994381,2.53326471884,2.7767392991,2.29939911321,1.96198389047,2.41319811393,2.8371586736,1.23240028931,1.49002916423
1.56682482553,2.84250144665,2.15759743012,2.23894916595,3.33812073547,5.70035923814,3.00805854124,2.25244015684,2.59905673064,3.15640970673,6.61717671876,2.14015011627,2.3832005801,nan,8.77411254399,6.22466580205,2.22678558121,4.4999244885,1.97324055709,2.19916791782,2.98064241137,nan,2.67525067808,3.09960006674,2.33070044738,1.88868893273,2.36913418177,2.67149711868,1.27912143578,1.77583441246
1.43866599978,3.25739562207,nan,2.43675293924,3.39945273659,4.57444185338,3.11490610424,2.04579782077,2.54590058309,2.98719747387,6.73390289615,2.22997792715,2.3665906689,nan,8.35765555822,6.00138152499,2.12629719956,4.73457232494,2.04721581668,2.26013108063,2.66691519592,nan,2.65656971657,3.09945813085,2.35338383684,1.91794133879,2.46996393155,2.55080319568,1.42917198109,1.84579919527
1.43137084896,3.37653782581,nan,2.50567006651,3.7039564047,2.74679434479,3.19641918831,2.0035551139,2.49102838935,2.68019180619,6.14633924324,2.30412600933,2.48572954248,nan,9.33629763002,6.62036208635,2.06836878893,4.73457232494,2.13030863525,2.18906314432,2.92505521495,nan,2.55833264114,3.1648926446,2.47490533908,2.05384714798,2.42206356545,2.48752751907,1.51785296208,1.90255521584
1.51952740749,3.09125059632,2.10856921405,2.48842808034,3.79742335648,2.03129876342,2.94063375515,1.99020674662,2.39305906471,2.62248727288,nan,2.22450731822,2.38245980776,nan,8.71530721731,6.61340565479,1.95000494687,5.26825811287,2.12471290792,2.13825725923,2.90426557217,nan,2.57470586376,3.65614181273,2.40705671341,1.95194462817,2.49692459755,2.15774162363,1.64317729659,1.97983249193
1.54572489094,3.06911651214,2.19278783906,2.28602145597,3.97862284398,1.89652195209,2.80467011198,1.85395655678,2.37482009861,2.82167195713,nan,2.26697848031,2.59423152578,1.19871911923,8.28642470535,6.63879118621,1.88353509406,5.24811079519,1.9652001907,1.93986798597,3.01369292439,nan,2.44626066162,nan,2.38987537532,1.93439879188,2.4450016877,2.23483769899,1.75280965966,2.05601091607
1.68340729664,3.46801567373,2.19523709977,2.26666665278,3.73924679302,2.94756229021,2.86109554095,1.81954940379,2.32874108977,2.84568371156,nan,2.20338856379,2.79127972084,1.04542957229,7.95599204312,6.80083864322,1.80659519919,5.24811079519,1.92623481838,1.95816605025,2.96147360399,nan,2.23157386836,nan,2.3382902791,1.99228776893,2.36321578335,2.21869905051,1.72976727142,1.84980976672
1.61767581637,3.78868523096,2.30821047855,1.95108013542,3.61418707634,3.06818193494,2.59208652618,1.75920665941,2.47821417447,2.86267222739,nan,2.19049776589,2.76637452625,1.14797537198,6.58967383278,nan,1.75977529728,6.27360409947,2.15530564656,2.03966111912,3.08931221659,nan,2.18588012441,nan,2.25407562473,2.03647762734,2.44141311237,2.21514008337,1.79785135297,1.87435788537
1.45374382107,3.54522444563,2.9417800063,1.80493337184,3.28434023452,3.07756698095,2.69455374165,1.55644078413,2.44342299637,2.86268174265,nan,2.09869763382,2.68333926107,1.1483553912,5.4455593879,nan,1.78489488324,6.08469971871,1.95444169721,2.09978219607,3.35259374813,nan,2.16111832525,nan,2.37620720914,2.08566507299,2.43242623011,2.22308015684,1.76182063994,1.88558320297
1.47641624378,3.39758196085,3.04921045797,1.75681742913,3.12289153717,4.23557510782,2.62514442665,1.55029103946,2.54436774998,2.90065991662,nan,1.98685465624,2.4727999208,1.15473881093,5.06276492957,nan,1.84723900081,6.29412545645,2.04798056962,2.2275729786,3.18254812404,2.92338222618,nan,nan,2.16585868615,1.99335830311,2.30611946676,2.10582106572,1.68501483791,1.88300699037
1.4365142359,nan,3.07747938844,1.8438886413,3.27293672663,3.72920872257,2.94947969506,1.5179519893,2.85142150661,2.42252747942,nan,1.97841705995,2.14225037922,1.11693714704,3.44402697755,nan,1.89460240904,6.4035701517,2.05901467589,2.14368788865,3.11186211359,3.02199556058,nan,nan,2.08669357146,2.03048844273,2.3207469042,2.21362211906,1.67972666867,1.88151710988
1.42755479385,nan,3.04663267893,1.66802684855,3.27673702242,3.77024252628,3.06626017857,1.52360286041,2.9894468253,2.24712074807,nan,1.96783620181,1.92010262653,1.1514346145,nan,nan,1.98437125682,6.7403372677,2.3490478969,2.07167342779,3.1721973428,3.23131945578,nan,nan,2.05769191152,2.11389782417,2.385378663,2.39878149384,1.58836913386,1.96238254459
